Region,MainSourceofIncome,AgriculturalHouseholdindicator,ImputedHouseRentalValue,HouseholdHeadSex,HouseholdHeadAge,HouseholdHeadMaritalStatus,HouseholdHeadHighestGradeCompleted,HouseholdHeadJoborBusinessIndicator,HouseholdHeadOccupation,HouseholdHeadClassofWorker,TypeofHousehold,TotalNumberofFamilymembers,Memberswithagelessthan5yearold,Memberswithage517yearsold,Totalnumberoffamilymembersemployed,Electricity,MainSourceofWaterSupply,TotalMovableAssests,Dependants,HouseSpacePerPerson,MovableMerchPerPerson,TotalNecessaryExpenditure,TotalUnnecessaryExpenditure,CurrentTaxPaid,PredNecessaryExp,PredUnnecessaryExp,AdjustedTax
11,1,0,18000,1,61,2,43,1,287,0,0,6,1,1,1,1,4,13,5,9.333333333333334,2.1666666666666665,94875,96728,73804.25,117832.42260753583,103635.97006858827,64912.312542451604
9,2,2,27000,1,48,2,6,1,12,4,0,8,1,3,4,1,7,5,4,8.0,0.625,120387,125427,46837.0,105092.19712782121,84971.46883474586,37869.6877083314
11,2,0,36000,1,58,2,29,1,321,4,2,5,0,0,4,1,3,16,1,40.0,3.2,104339,134840,50665.0,122755.43086995301,170074.0596964347,70194.87588820813
9,2,2,18000,1,43,2,21,1,258,4,1,4,0,2,1,1,3,9,3,37.5,2.25,118847,51136,19837.600000000002,85018.45455188473,101834.4325992839,23761.32041895333
9,2,2,27000,0,59,5,21,1,129,1,1,3,0,0,2,1,3,6,1,30.0,2.0,55515,89007,23370.600000000002,68283.13137319993,97019.94704133854,33206.069035290784
3,1,0,12000,1,56,2,42,1,87,4,0,9,4,0,5,1,4,13,4,8.88888888888889,1.4444444444444444,175205,104926,77017.75,128876.23151729167,126361.88167683511,75515.14889857935
1,1,0,72000,0,57,2,21,0,359,2,0,5,0,1,3,1,3,16,2,44.0,3.2,118160,150706,106966.75,109820.6013402437,145663.07527958587,141877.8040505316
14,1,0,84000,0,73,5,41,0,359,2,0,4,0,3,0,1,3,14,4,50.0,3.5,84907,70444,95734.0,103309.6236800305,108146.65996584213,100216.33974039149
5,2,0,42000,1,51,2,21,1,128,1,1,4,0,1,2,1,3,8,2,12.5,2.0,87552,69380,1322.4,84962.7141719585,93086.35718416453,1448.8402346845792
1,2,0,75000,1,54,2,21,1,207,4,0,10,1,0,3,1,7,11,7,9.0,1.1,110910,36810,23732.0,137334.77402252215,116663.61634428597,20159.941011215044
6,2,0,48000,0,60,2,35,0,359,2,0,9,1,1,7,1,3,19,2,13.333333333333334,2.111111111111111,209814,388390,470833.0,156001.54041797452,212680.5922604079,641897.7724671673
4,2,0,9000,1,47,2,6,1,128,1,0,6,2,0,3,1,9,4,3,7.666666666666667,0.6666666666666666,105696,23188,4013.2000000000003,83241.66655437427,58139.15581714269,2802.9719944752364
9,1,2,0,0,33,2,41,1,284,4,0,4,0,2,2,1,3,8,2,10.0,2.0,98786,118769,63500.0,79610.7746495326,92321.93144594299,73638.80922683369
9,2,2,0,1,33,3,21,1,83,4,0,4,1,0,2,1,3,10,2,15.0,2.5,126657,127768,51327.0,76613.46671816995,115760.7119176144,77553.59880074777
9,2,2,180000,0,48,3,4,1,108,4,1,2,0,0,1,1,3,15,1,47.5,7.5,72214,103024,89318.0,69274.8299862314,160128.4626530127,206458.16135650463
12,2,0,39000,1,40,2,21,1,150,1,0,6,2,1,1,1,3,9,5,15.166666666666666,1.5,195415,49568,16901.8,98005.19213588058,88738.61004094024,15303.701839699348
3,1,0,48000,1,48,2,21,1,314,4,0,4,0,1,1,1,3,10,3,12.0,2.5,80526,88241,29620.0,88293.05659445495,88430.88148360695,29666.236628044644
7,1,0,18000,0,50,2,21,1,124,0,1,2,0,0,0,1,4,8,2,40.0,4.0,44915,33001,6490.6,61659.78164667803,63574.6079728968,6692.16366793792
1,2,0,90000,1,57,2,23,1,129,1,0,6,0,1,4,1,3,9,2,16.666666666666668,1.5,103346,73269,153019.6,105900.529672092,121595.77189587688,175698.23715529262
9,2,2,0,0,80,5,36,0,359,2,0,3,1,0,1,1,3,9,2,33.333333333333336,3.0,119194,108726,31715.0,68429.54777436926,87407.66655596925,40510.77692290239
5,0,0,48000,0,43,1,20,1,79,1,0,4,0,1,0,1,4,11,4,25.0,2.75,111348,93508,189201.4,88962.42505770244,80774.88499258054,171788.49739676737
3,2,0,6000,1,43,2,21,1,352,4,1,7,0,3,4,1,7,6,3,4.285714285714286,0.8571428571428571,96450,64209,8032.400000000001,108132.60458231355,87197.30551590498,6477.265941493053
9,2,2,27000,1,56,2,21,1,37,4,1,5,0,1,4,1,3,10,1,58.0,2.0,110333,122494,65664.25,99286.10174856693,132016.38140450022,87310.87755457754
3,1,0,24000,1,61,2,21,1,287,0,0,7,1,1,0,1,3,7,7,11.428571428571429,1.0,99786,42178,23742.4,105859.28634382281,53369.31752063661,11969.81132280137
3,1,0,6000,0,93,5,41,0,359,2,0,5,1,1,2,1,0,8,3,8.0,1.6,51094,142648,12420.400000000001,91061.36959004121,67457.84698214146,9200.975632466443
15,2,0,30000,1,47,2,0,1,204,4,1,4,0,0,2,1,3,8,2,12.0,2.0,79624,73377,26916.2,88202.02120230727,94692.58941953442,28896.896472338427
7,1,0,12000,1,60,2,21,1,281,4,0,7,0,4,2,1,3,15,5,8.571428571428571,2.142857142857143,147961,124171,29885.4,133454.89634988442,121772.45651589663,27269.277272668078
4,2,0,7800,1,41,2,18,1,38,4,1,7,3,0,4,1,3,7,3,6.0,1.0,87311,57886,11869.0,95532.52288109862,93090.36865824729,11565.585753240299
16,2,0,33000,1,54,2,42,0,359,2,1,10,2,2,3,1,9,16,7,8.0,1.6,145729,97479,65095.5,156035.13495680396,141562.03367638003,59057.540891234836
8,0,0,14400,0,43,1,21,1,132,1,1,5,0,3,0,1,4,5,5,6.0,1.0,97383,39746,2330.0,88052.09015679802,31924.518149737018,844.7741235492348
10,2,0,42000,1,69,2,17,1,314,7,1,3,0,0,0,1,3,3,3,26.666666666666668,1.0,41454,17710,12696.0,69374.11390185516,36096.336138370454,6605.909003192273
14,2,0,15000,0,53,5,41,1,123,3,1,6,0,0,4,1,3,16,2,14.166666666666666,2.6666666666666665,83275,191144,233657.2,125922.69188121833,177499.25671474208,329360.6474452583
11,2,0,6000,1,55,5,10,1,75,4,0,4,0,0,2,1,7,4,2,6.25,1.0,54699,38795,14980.800000000001,74375.32351027492,59999.11596533266,12085.120629146331
9,0,2,33000,0,40,3,35,1,126,1,0,6,1,0,3,1,3,8,3,6.666666666666667,1.3333333333333333,95422,37160,109784.5,96517.94742760173,99646.21373273569,113342.75171721136
9,2,2,0,1,50,2,42,1,37,4,1,4,0,1,2,1,3,9,2,5.0,2.25,73080,66962,12967.2,82409.4545000968,103003.03271489055,16207.617607988896
9,0,2,0,1,44,2,29,1,132,1,1,3,0,1,0,1,3,5,3,6.666666666666667,1.6666666666666667,71168,201990,129064.5,68575.99258959142,49613.596946137506,93376.03206674804
9,2,2,33000,1,42,2,21,1,122,3,1,6,1,1,2,1,3,7,4,4.0,1.1666666666666667,75542,53150,3252.2000000000003,92842.59577842675,96042.4416194988,3364.28797596709
6,2,0,51000,1,56,2,4,1,129,1,1,5,0,0,1,1,4,7,4,8.0,1.4,59270,146348,30475.0,91192.16619437882,79460.97307466842,26554.618181663376
5,2,0,60000,1,51,2,21,1,150,1,1,3,0,0,1,1,3,12,2,100.0,4.0,90414,48666,23124.800000000003,84326.75903389268,116822.61135290492,32036.088591141834
12,2,0,36000,1,43,3,41,1,123,3,0,2,0,0,1,1,3,10,1,40.0,5.0,74986,195064,38382.75,64288.533203758896,95529.52635209456,57034.83568320811
13,2,0,10800,1,71,2,6,1,287,1,0,4,0,0,1,1,3,8,3,13.5,2.0,47321,64389,19288.2,89805.38869815934,76042.71289311093,16332.283352780194
9,2,2,24000,1,51,2,21,1,37,4,1,6,0,2,2,1,3,7,4,4.0,1.1666666666666667,104021,72540,47806.0,96686.03619222555,92649.69913474968,45810.25028298753
5,2,0,42000,1,43,2,21,1,128,1,0,6,0,1,3,1,3,14,3,8.333333333333334,2.3333333333333335,141918,94069,33336.5,114595.21641543975,144453.09215589534,42022.35186848681
4,1,0,6600,1,54,2,21,1,126,1,1,3,0,1,0,1,8,6,3,6.0,2.0,51064,19515,239893.0,72038.0576800119,48544.5047704746,161657.42467171888
9,0,2,90000,0,43,1,35,1,325,4,1,2,0,1,1,1,3,3,1,5.0,1.5,44398,22948,14399.0,57267.57645403049,49316.94400404907,12399.942876652409
16,2,0,24000,1,64,2,21,1,52,1,1,5,0,0,3,1,4,7,2,8.0,1.4,99743,96341,74718.0,98668.53437835212,90683.71424281951,68671.3936057165
14,2,0,30000,1,64,2,6,1,37,4,0,9,0,3,5,1,3,11,4,6.222222222222222,1.2222222222222223,142794,206895,64871.5,141581.4196056577,127978.33510187492,58638.67298890623
9,2,2,8400,1,58,1,6,1,30,4,0,2,0,0,3,1,8,4,-1,12.5,2.0,58106,34454,19520.0,52979.8224359903,65159.80939358459,24007.620654061113
16,0,0,30000,1,40,2,10,1,129,1,0,5,0,3,0,1,3,5,5,10.8,1.0,105092,33287,6247.200000000001,91785.77816720979,35972.887725172586,2448.4166140346815
11,0,0,21000,0,69,5,4,1,132,1,1,2,0,0,0,1,3,4,2,40.0,2.0,28083,30722,52112.5,63195.29565683793,35125.62359189111,28965.511442058763
6,2,0,54000,1,26,3,7,1,96,4,1,1,0,0,1,1,3,12,0,134.0,12.0,38124,138027,25840.0,37625.38887044955,106259.9809265847,72976.200102464
5,2,0,12000,0,68,5,6,1,129,1,0,5,1,1,2,1,8,7,3,10.0,1.4,90238,36073,6191.0,86440.55373201674,76086.86975818464,5449.453877092036
4,0,1,6000,1,61,2,18,1,287,0,1,2,0,0,0,1,4,5,2,36.0,2.5,54682,12353,10446.400000000001,62143.26093232432,38310.85131456668,6440.126751770065
10,0,0,30000,1,36,2,43,1,129,1,1,3,0,1,0,1,7,3,3,7.333333333333333,1.0,65699,29000,116245.0,68574.27389555752,25966.0814021978,44016.90256605149
9,2,2,33000,0,66,2,6,1,129,1,1,4,0,0,1,1,3,3,3,20.0,0.75,62163,56253,33802.0,71315.59185822115,59570.659847431656,28235.164172317804
12,2,0,18000,1,50,2,6,1,314,4,0,15,1,6,3,1,3,7,12,4.666666666666667,0.4666666666666667,120387,74525,57090.0,175062.216430597,79694.77852872497,25989.47390803004
14,1,0,15000,0,76,5,33,1,129,1,0,5,0,1,1,1,3,12,4,24.0,2.4,130268,98269,161383.6,109277.76934120394,103754.94869852973,153227.38778188502
13,1,0,69000,1,67,2,41,0,359,2,1,3,0,0,0,1,3,7,3,56.666666666666664,2.3333333333333335,97219,52474,39205.5,78958.56557385737,56046.99060052157,27829.156647145013
9,1,2,210000,1,26,3,42,0,359,2,0,4,1,0,0,1,3,9,4,25.0,2.25,111582,121956,113000.0,77593.5752185642,109965.07224880866,160142.80987973415
5,0,0,42000,0,69,5,21,1,129,1,0,7,0,2,0,1,9,17,7,11.428571428571429,2.4285714285714284,103834,80902,22516.0,134948.0668520979,117552.12513783712,19613.498076296404
11,0,0,18000,1,49,2,16,1,132,1,1,3,0,1,0,1,4,3,3,7.333333333333333,1.0,29367,53227,23426.0,70001.55640192574,22375.867245053014,7488.077308923831
16,0,0,27000,1,64,2,6,1,287,0,1,6,0,0,3,1,8,7,3,7.166666666666667,1.1666666666666667,117792,40025,67.4,114217.61416795748,71861.29779444906,42.40546877667704
6,2,0,72000,0,77,5,40,0,359,2,0,11,2,2,2,1,3,11,9,6.545454545454546,1.0,135938,102436,43415.0,144117.12117801845,104712.43765728467,31544.41640057135
1,2,0,0,1,65,2,6,0,359,2,0,6,0,1,3,1,3,4,3,11.333333333333334,0.6666666666666666,89332,37755,15273.2,88200.34300534104,55555.566118850795,9620.271798660124
4,2,0,21000,1,35,2,21,1,126,1,1,2,1,1,1,1,4,7,1,55.0,3.5,59809,54205,25757.600000000002,55650.61097031195,74910.9963060627,34672.170616103205
9,2,2,60000,1,63,2,38,1,269,4,1,8,0,1,5,1,3,27,3,15.0,3.375,116502,173022,362049.1,174768.2987507419,273595.5173639146,566779.0528012973
0,2,0,24000,1,54,5,38,1,260,3,1,5,0,2,2,0,4,3,3,24.0,0.6,105954,60172,39748.0,67400.44917664313,57629.25293750309,33985.64213951368
9,1,2,120000,1,45,2,8,1,131,1,1,6,0,3,1,1,3,11,5,41.666666666666664,1.8333333333333333,153893,125139,91839.5,112756.37587117511,122434.13244891417,99721.98396912584
14,2,0,12000,1,59,5,35,1,167,3,1,8,0,1,5,1,3,13,3,13.25,1.625,166761,92465,59970.5,140063.38470189637,157423.2313854606,67403.41109059278
3,2,0,8400,1,57,2,16,1,180,4,1,6,0,0,5,1,8,5,1,8.333333333333334,0.8333333333333334,88797,73443,3770.0,96596.9599186204,85642.44274460005,3342.465533275071
10,2,0,12000,1,56,5,6,1,287,1,0,4,1,0,1,1,8,3,3,18.0,0.75,114674,50499,22192.0,72241.47056797298,47031.30221673519,14447.638601317483
14,1,0,48000,0,72,5,41,0,359,2,1,5,0,3,0,1,3,13,5,16.0,2.6,101625,85922,35332.5,110680.32993691153,99398.86267952155,31731.11534475966
8,2,0,7800,1,45,2,41,1,133,3,1,5,1,1,1,1,6,2,4,13.0,0.4,83274,51134,23120.4,75846.15047087845,33906.309501979,10335.757758866728
1,0,0,42000,1,59,2,14,1,38,4,0,7,0,3,1,1,6,6,6,68.57142857142857,0.8571428571428571,87670,28758,17109.2,107316.88475364762,40851.89799982511,6512.8921218974465
9,2,2,54000,1,61,2,21,1,230,3,0,4,0,0,2,1,3,7,2,12.25,1.75,96352,95785,42749.25,81208.43802434688,94836.4528484629,49923.22633661145
9,2,2,36000,0,48,5,4,1,179,1,0,3,0,1,1,1,3,5,2,12.0,1.6666666666666667,69440,134638,19571.8,62200.93416841827,82359.0608921309,25914.644040620162
15,2,0,48000,1,58,2,17,1,370,4,0,5,0,2,1,1,7,16,4,20.0,3.2,80365,74715,32938.5,119259.86197574141,133497.96978269238,36870.93716896679
6,2,0,2400,1,43,2,18,1,30,4,1,9,1,4,5,1,8,4,4,2.2222222222222223,0.4444444444444444,105276,137967,7512.0,115000.01398729888,72245.870270168,4719.225317045974
15,1,0,120000,1,67,2,10,0,359,2,1,3,0,0,0,1,3,10,3,25.0,3.3333333333333335,77671,59807,11108.800000000001,85150.8743780089,82242.10664483428,10729.321583244771
3,1,0,18000,0,55,5,0,1,314,4,0,5,0,1,2,1,4,7,3,20.0,1.4,113842,58016,6069.0,89648.26954352939,78575.04574106314,5319.365951296622
15,0,0,72000,1,51,2,0,1,129,0,2,4,0,0,2,1,3,16,2,16.75,4.0,87494,57148,37884.0,113780.36325257416,142937.18506168266,47591.97601484434
16,2,0,33000,1,24,2,42,0,359,2,1,3,1,0,1,1,3,9,2,12.0,3.0,46381,58079,6216.200000000001,70658.39261984658,90907.00221514325,7997.57942711888
15,1,0,21000,0,76,5,6,0,359,2,0,4,0,0,1,1,4,12,3,15.0,3.0,79902,77593,108446.25,95914.94451959274,97497.91908892368,110236.04049353709
14,2,0,48000,0,78,5,36,0,359,2,0,2,0,0,1,1,3,8,1,35.0,4.0,60641,79411,10333.400000000001,64157.32002488148,75145.33699710567,12103.168041070716
6,1,0,120000,0,45,2,20,0,359,2,0,5,1,2,1,1,3,17,4,30.0,3.4,128327,94608,118323.75,109116.94733568472,142473.95665938675,154495.2753985539
12,1,0,210000,0,63,5,33,0,359,2,0,5,0,1,1,1,3,19,4,129.6,3.8,99514,66662,141626.8,127006.92830427135,177175.65580636213,197570.49087622564
9,0,2,60000,0,46,3,20,1,132,1,1,1,0,0,0,1,3,5,1,96.0,5.0,10594,54488,4108.0,42822.39674795542,52928.895686402015,5077.52764889604
13,2,0,42000,1,52,2,8,1,126,0,1,2,0,0,1,1,3,9,1,75.0,4.5,45213,185818,47000.0,69174.2680967541,92533.38550218476,62871.19818195456
1,0,0,69000,1,49,2,16,1,362,1,1,6,1,3,1,1,6,8,5,16.666666666666668,1.3333333333333333,111610,44559,10809.2,105730.95061998366,67028.54930471111,6852.534578531867
3,2,0,5400,1,42,2,21,1,37,4,1,5,0,3,2,1,8,7,3,4.0,1.4,86923,62534,10718.0,87786.83605606768,73617.62860669334,8988.064485005467
4,2,1,3000,1,55,5,17,1,107,1,0,8,1,3,5,1,10,2,3,7.0,0.25,77851,79996,16870.0,100327.96423567642,67875.09524488509,11413.097689208696
3,2,0,24000,1,49,2,4,1,277,4,1,6,0,1,2,1,4,11,4,9.333333333333334,1.8333333333333333,102652,81893,66584.0,108999.98387471082,113736.8659159827,69477.58349078822
9,2,2,180000,1,53,2,4,1,248,4,0,5,0,0,2,1,3,16,3,40.0,3.2,135606,131536,145044.7,113375.5254502232,179711.53522888094,229910.34096910688
9,2,2,51000,1,49,2,44,1,37,4,1,7,1,2,3,1,7,10,4,4.571428571428571,1.4285714285714286,96863,95862,15772.0,111178.33939913411,118316.79823231748,16784.677229444616
1,2,0,108000,1,44,2,4,1,108,4,1,7,0,3,2,1,3,15,5,9.428571428571429,2.142857142857143,194148,175294,238750.0,127818.96117949605,155234.1954068984,289958.26449685055
2,2,0,10800,1,41,2,21,1,146,4,1,5,0,3,2,1,3,5,3,4.8,1.0,139263,68061,5100.0,83664.7419647082,66643.89765806435,4062.450562502175
6,2,0,36000,1,56,2,10,0,359,2,0,7,0,3,2,1,3,10,5,5.714285714285714,1.4285714285714286,127118,124348,36253.0,113511.9035370519,95352.0589199399,30453.17789861777
13,2,0,21000,1,35,2,42,1,30,4,1,5,0,3,1,1,7,4,4,7.2,0.8,89646,27459,1370.0,84206.00740763263,49168.49497883584,799.9528797858591
11,1,0,108000,0,49,2,20,1,108,4,1,4,0,2,1,1,3,17,3,37.5,4.25,162081,173677,184227.7,108733.87665743881,149266.75024169785,252902.50774500595
7,1,0,27000,1,59,2,6,1,128,1,0,3,1,0,0,1,3,5,3,18.0,1.6666666666666667,64845,20912,23971.600000000002,65835.25060649787,39226.686963761735,14283.023768541738
1,0,1,10800,1,48,2,16,1,290,1,1,6,0,0,0,1,6,7,6,5.833333333333333,1.1666666666666667,91803,15472,28361.0,98325.89198307156,56140.81631977605,16193.188381340024
15,0,0,15000,1,57,2,43,1,52,1,0,7,1,2,1,1,6,7,6,4.0,1.0,138957,44270,2214.4,111778.72475434757,44938.980840719436,890.2667246596819
13,2,0,10200,1,58,2,21,1,67,4,0,5,0,0,2,1,4,11,3,5.2,2.2,108184,68733,21646.600000000002,100697.99490601812,103419.27383957025,22231.581226468385
3,0,0,27000,1,41,2,11,1,129,0,1,6,1,3,0,1,7,5,6,12.5,0.8333333333333334,124970,86654,65074.75,93648.80264863705,33473.08890802747,23259.80504620325
13,2,0,108000,1,60,2,40,1,334,3,1,4,0,1,2,1,3,11,2,30.0,2.75,114470,117960,127110.0,101995.6592616912,123365.85201789899,153742.16474999362
4,1,0,18000,0,40,2,42,1,287,0,1,4,1,2,0,1,4,9,4,10.5,2.25,64955,26646,62565.5,82947.75647469683,74083.17733809407,55879.160916913344
5,1,0,27000,1,72,1,38,0,359,2,0,4,1,1,0,1,3,8,4,15.0,2.0,52086,44514,18623.8,80948.69396382716,45333.974505385275,10429.950540902799
14,0,0,30000,1,56,2,17,1,129,0,1,4,0,1,0,1,3,19,4,6.25,4.75,106039,130565,60046.5,116217.86379798444,135319.93475977678,69916.00255772259
14,2,0,84000,1,44,2,41,1,133,3,1,5,0,3,1,1,3,15,4,12.0,3.0,120017,84734,59580.0,114962.4107139373,139243.63348215446,72163.89801976373
6,2,0,36000,0,45,3,21,1,129,1,0,4,1,0,2,1,3,5,2,37.0,1.25,78330,70977,151.8,70615.79774448463,72710.34944715975,156.3025753248099
6,2,0,72000,1,46,2,35,1,281,4,1,3,0,1,1,1,3,10,2,11.666666666666666,3.3333333333333335,76624,69928,21687.800000000003,79376.34021248925,101639.85520033352,27770.804823109713
5,2,0,36000,0,62,5,35,1,129,1,1,3,0,0,1,1,3,10,2,66.66666666666667,3.3333333333333335,70498,46486,6692.8,78190.81747103338,103926.447791556,8895.660031141164
2,0,1,15000,1,46,2,8,1,350,3,1,8,1,2,1,1,7,7,7,25.0,0.875,122010,27326,48329.0,115364.73075362742,59780.912108134995,25043.630600101864
12,2,0,42000,0,41,2,41,1,123,3,0,3,0,1,1,1,3,11,2,48.0,3.6666666666666665,88092,72572,25674.800000000003,78106.52052925015,103360.14069050194,33976.04863484727
2,0,0,6000,0,50,5,6,1,287,1,2,8,2,0,2,1,8,9,6,5.25,1.125,129872,78362,12517.2,118031.6466245096,85382.68452646308,9054.793094216771
9,2,0,240000,1,59,2,42,1,129,1,1,5,0,0,2,1,3,12,3,16.0,2.4,85076,235618,287038.0,112144.89100061046,151790.2042268571,388511.29331100284
14,2,0,15000,1,44,2,21,1,350,3,1,4,0,1,2,1,3,12,2,10.0,3.0,125918,140752,90311.75,99025.7716480955,123166.6245355042,112328.26786670387
6,2,0,24000,1,56,2,21,0,359,2,1,6,0,0,3,1,7,13,3,6.666666666666667,2.1666666666666665,87252,130284,44984.5,113384.9775485199,126404.27746698124,50149.7935851348
9,2,2,39000,1,55,2,21,0,359,2,0,8,1,1,2,1,3,11,6,7.5,1.375,72251,76279,40115.0,117867.83531200117,114989.25370214433,39135.30693128671
1,1,0,6000,0,48,1,43,1,290,1,1,3,0,0,1,1,6,7,2,20.0,2.3333333333333335,55620,36674,4563.0,70935.98729478724,61484.808202985536,3955.0472267951327
9,2,2,0,1,44,2,21,1,204,4,1,4,0,2,2,1,7,7,2,10.0,1.75,76641,84009,3183.4,80153.49618326749,87991.31886551568,3494.689287614101
8,2,2,15000,1,49,2,35,1,204,4,1,3,0,1,2,1,0,7,1,16.666666666666668,2.3333333333333335,72268,84492,11830.0,70436.44988625278,95647.941717913,16064.34101023241
6,2,0,24000,1,35,2,41,1,123,3,1,4,0,2,1,1,3,6,3,10.5,1.5,75723,101271,14757.400000000001,77344.90431444049,70399.24607149027,13432.169102592627
6,2,0,15000,0,59,5,6,1,19,4,0,7,1,2,3,1,3,6,4,4.285714285714286,0.8571428571428571,114169,47324,526.0,98438.6236355686,80503.11911600127,430.1628678980877
14,2,0,6000,1,52,2,21,1,203,3,1,4,0,0,3,1,3,7,1,9.0,1.75,82419,39242,2331.4,87266.34659431948,90863.12353778484,2427.491174814244
5,2,0,27000,1,47,2,21,1,92,4,1,6,0,2,2,1,3,10,4,11.666666666666666,1.6666666666666667,119154,211738,77474.5,106014.34623016135,105247.01180254495,76913.73767653765
12,2,0,6000,0,59,5,20,1,278,3,1,2,0,0,1,1,0,8,1,30.0,4.0,40816,72196,29032.800000000003,64653.154791750465,88754.78978898235,39855.75134400647
9,2,2,24000,1,68,2,21,1,37,5,0,5,0,1,3,1,3,2,2,9.4,0.4,68015,65697,1108.2,77319.080333517,56495.39502101765,809.7379908326686
9,2,2,60000,1,57,2,7,0,359,2,1,4,0,0,2,1,3,7,2,35.0,1.75,91623,59430,24338.4,79847.56648632028,95573.04218143082,29131.694705148584
7,0,0,36000,1,43,2,21,1,129,0,1,4,0,1,0,1,4,17,4,3.5,4.25,107191,116867,246085.0,107368.11332838588,128985.79085401456,295632.1700953126
6,1,0,102000,0,30,2,20,1,355,6,0,5,1,1,2,1,3,10,3,24.0,2.0,84615,149848,59150.0,93689.34060601445,107768.41349210263,68038.7076782207
10,0,0,66000,1,64,5,0,1,287,1,1,7,1,2,1,1,3,15,6,11.428571428571429,2.142857142857143,176358,74807,115949.25,136517.15405929807,127999.51132306005,108714.88964550738
9,2,2,24000,1,25,2,10,1,370,4,1,2,0,0,2,1,3,5,0,20.0,2.5,40350,96380,19608.0,54311.94558222283,90233.64776755669,32576.652271602146
16,1,0,30000,1,63,2,11,0,359,2,1,2,0,0,0,1,3,8,2,29.5,4.0,56032,51403,-1328336.0,59588.45805594286,23322.553284062928,-519902.48027653585
6,2,0,33000,1,74,2,6,0,359,2,1,6,0,2,2,1,3,8,4,8.333333333333334,1.3333333333333333,80219,63530,6462.0,104433.34781583752,79352.74272013869,4910.092745104668
7,2,0,27000,1,51,2,6,1,362,1,1,7,0,1,3,1,8,5,4,8.571428571428571,0.7142857142857143,111381,47606,20765.800000000003,108048.50297862869,77176.40713349941,14832.503839223133
4,2,1,4800,1,61,2,6,1,287,1,0,9,2,1,4,1,8,6,5,5.444444444444445,0.6666666666666666,101585,11043,2919.4,116304.3046698412,82478.6823547963,2070.329777991708
15,2,0,60000,1,69,2,21,1,130,1,0,9,1,1,5,1,3,14,4,7.777777777777778,1.5555555555555556,192604,152456,88768.0,149523.53680035,155692.20087686306,92430.16573297796
15,2,0,0,1,57,2,4,1,75,4,1,3,0,0,2,1,7,4,1,10.0,1.3333333333333333,57422,92690,12154.400000000001,70430.33261451073,53882.184463230864,9298.630270914884
4,0,1,7800,1,51,2,7,1,287,0,1,2,0,0,0,1,4,12,2,15.0,6.0,67264,36114,70763.25,69220.32415064886,87016.2793326756,88955.87826325191
5,2,0,24000,1,45,2,16,1,37,5,1,5,1,2,2,1,3,9,3,16.0,1.8,70686,65775,7759.0,90319.32807338359,92916.41572364984,7982.106211131726
9,2,0,0,1,54,2,4,1,39,3,1,4,0,0,2,1,3,10,2,7.5,2.5,55024,129402,27232.0,88070.30258151302,100985.17185617438,31225.374721996282
10,2,0,7200,1,51,2,6,1,30,4,1,6,0,1,2,1,3,5,4,4.0,0.8333333333333334,158660,66656,11410.6,94277.54712630852,65736.15359271859,7956.178083209375
12,2,0,6000,1,54,2,21,1,37,4,0,6,0,2,2,1,3,6,4,3.6666666666666665,1.0,58645,32113,3105.6000000000004,97106.93055941537,66554.05176323526,2128.4810668527816
6,1,0,66000,0,43,2,4,0,359,2,1,4,0,3,0,1,3,14,4,17.5,3.5,91027,86531,141999.4,94991.02447224133,111113.3343987805,166100.1858258399
10,0,0,6000,0,51,2,42,1,132,0,0,6,0,3,0,1,3,6,6,4.0,1.0,89598,72610,580.0,99053.22766304629,36037.98927386388,211.01819972938608
3,0,0,15000,1,59,2,15,1,287,0,0,7,0,3,2,1,4,6,5,14.285714285714286,0.8571428571428571,96785,75363,13734.0,111485.72844592395,52400.10685856912,6455.203528087994
3,2,0,45000,0,95,5,41,0,359,2,0,6,0,0,2,1,4,21,4,110.0,3.5,163039,144614,213703.0,136986.69913063856,179847.51411572905,280567.04448671156
5,2,0,15000,1,50,2,21,1,30,4,1,3,0,1,1,1,3,7,2,40.0,2.3333333333333335,90897,50598,4199.2,70071.67639443486,71211.24769158642,4267.4913273554685
6,1,0,18000,1,52,2,36,1,373,4,0,6,1,1,1,1,3,14,5,12.5,2.3333333333333335,88334,85936,6749.0,115516.11040375193,110578.97505427628,6460.5490959906065
5,2,0,24000,1,53,2,10,1,74,3,0,7,1,1,3,1,3,10,4,7.142857142857143,1.4285714285714286,119794,80344,80216.0,110465.20443502138,107880.74330278246,78339.25396721982
6,1,0,0,0,45,2,6,1,129,1,1,2,0,1,0,1,3,11,2,20.0,5.5,63154,80968,24229.600000000002,63593.17408917422,81167.78445544063,30925.69255127555
6,2,0,42000,1,53,2,42,0,359,2,0,5,0,0,3,1,3,13,2,12.0,2.6,71513,116936,44828.5,102253.58735113106,128989.97408062452,56549.86981744573
9,2,2,48000,1,62,2,43,0,359,2,1,5,0,0,1,1,3,10,4,16.0,2.0,66836,38398,3420.0,94828.32450320457,103617.53892273722,3736.984545200795
5,1,0,42000,1,62,2,7,0,359,2,0,7,0,1,0,1,3,27,7,25.714285714285715,3.857142857142857,130901,166808,229516.3,156811.44878200168,198920.09047712642,291148.40476632
9,2,2,36000,1,41,1,43,1,37,5,1,3,0,0,3,1,3,3,0,10.666666666666666,1.0,57671,126592,15730.0,60590.67126128132,74701.6056570059,19393.352681596512
